id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available,state
638,"Hyderabad to Ongole",https://redbus.in/bus-tickets/hyderabad-to-ongole,"Kamakshi Tours And Travels","Non AC Seater / Sleeper (2+1)",21:30:00.000000,"08h 30m",06:00:00.000000,0,400.00,22,APSRTC
639,"Hyderabad to Ongole",https://redbus.in/bus-tickets/hyderabad-to-ongole,"Pspk Bus","Non AC Seater / Sleeper (2+1)",21:30:00.000000,"09h 00m",06:30:00.000000,0,399.00,24,APSRTC
640,"Hyderabad to Ongole",https://redbus.in/bus-tickets/hyderabad-to-ongole,"Sri Vengamamba Bus Transport (SVBT)","AC Seater / Sleeper (2+1)",21:45:00.000000,"08h 30m",06:15:00.000000,0,550.00,19,APSRTC
641,"Hyderabad to Ongole",https://redbus.in/bus-tickets/hyderabad-to-ongole,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
642,"Hyderabad to Ongole",https://redbus.in/bus-tickets/hyderabad-to-ongole,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
643,"Bangalore to Kadapa",https://redbus.in/bus-tickets/bangalore-to-kadapa,"S R Travels","Non AC Seater / Sleeper (2+1)",19:15:00.000000,"08h 00m",03:15:00.000000,0,500.00,23,APSRTC
644,"Bangalore to Kadapa",https://redbus.in/bus-tickets/bangalore-to-kadapa,"BHAIRAVA TOURS AND TRAVELS","Non AC Seater / Sleeper (2+1)",19:15:00.000000,"07h 45m",03:00:00.000000,0,399.00,18,APSRTC
645,"Bangalore to Kadapa",https://redbus.in/bus-tickets/bangalore-to-kadapa,"Royal Voyage Travels (RVT)","AC Seater / Sleeper (2+1)",19:20:00.000000,"08h 05m",03:25:00.000000,0,500.00,15,APSRTC
646,"Bangalore to Kadapa",https://redbus.in/bus-tickets/bangalore-to-kadapa,"AdAR & BCVR Travels","AC Sleeper (2+1)",20:40:00.000000,"07h 50m",04:30:00.000000,0,900.00,11,APSRTC
647,"Tezpur to Guwahati",https://redbus.in/bus-tickets/tezpur-to-guwahati,"BLUE HILL TRAVELS INDIA LIMITED","NON AC Seater Semi Sleeper (2+1)",21:15:00.000000,"05h 45m",03:00:00.000000,0,500.00,15,ASTC
648,"Tezpur to Guwahati",https://redbus.in/bus-tickets/tezpur-to-guwahati,"BLUE HILL TRAVELS INDIA LIMITED","NON AC Seater Semi Sleeper (2+1)",21:45:00.000000,"05h 30m",03:15:00.000000,0,450.00,12,ASTC
649,"Tezpur to Guwahati",https://redbus.in/bus-tickets/tezpur-to-guwahati,"Himalayan Travels","NON AC Seater / Sleeper 2+1",23:40:00.000000,"04h 20m",04:00:00.000000,0,500.00,9,ASTC
650,"Guwahati to Tezpur",https://redbus.in/bus-tickets/guwahati-to-tezpur,"WARISPIYA TRAVELS","AC Seater (2+2)",15:35:00.000000,"03h 40m",19:15:00.000000,0,360.00,25,ASTC
651,"Dhubri to Guwahati",https://redbus.in/bus-tickets/dhubri-to-guwahati,Yatra,"Non AC Seater (2+2)",20:15:00.000000,"07h 15m",03:30:00.000000,0,350.00,40,ASTC
652,"Dhubri to Guwahati",https://redbus.in/bus-tickets/dhubri-to-guwahati,"MAA MONOSHA TRAVELS","NON AC Seater (2+1)",20:00:00.000000,"07h 30m",03:30:00.000000,0,350.00,31,ASTC
653,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Shyamoli Paribahan Pvt Ltd","VE AC Seater (2+2)",23:30:00.000000,"05h 00m",04:30:00.000000,0,300.00,28,SBSTC
654,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Maa Chandi Travels","AC Seater / Sleeper (2+2)",22:00:00.000000,"07h 30m",05:30:00.000000,0,400.00,27,SBSTC
655,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Mayuri Express","AC Seater (2+2)",23:15:00.000000,"05h 15m",04:30:00.000000,0,290.00,29,SBSTC
656,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,SBSTC
657,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,SBSTC
658,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Snemita Paribahan(Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,30,SBSTC
659,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"City Express (Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,26,SBSTC
660,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Sneha Gold Bus Service","AC Seater (2+3)",16:30:00.000000,"05h 00m",21:30:00.000000,0,300.00,0,SBSTC
661,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Satya Paribahan",,23:00:00.000000,"04h 45m",03:45:00.000000,0,320.00,0,SBSTC
662,"Kolkata to Bankura",https://redbus.in/bus-tickets/kolkata-to-bankura,"SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 17:30 - 311","Non AC Seater (2+3)",17:30:00.000000,"05h 30m",23:00:00.000000,0,185.00,14,SBSTC
663,"Kolkata to Bankura",https://redbus.in/bus-tickets/kolkata-to-bankura,"City Queen Bus Service","Non AC Seater (2+2)",20:50:00.000000,"05h 10m",02:00:00.000000,0,250.00,18,SBSTC
664,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"Gola Bus Service","Bharat Benz AC Seater /Sleeper (2+1)",22:30:00.000000,"08h 00m",06:30:00.000000,0,499.00,24,UPSRTC
665,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,PTC-SKYBUS,"VE AC Seater / Sleeper (2+1)",23:50:00.000000,"07h 40m",07:30:00.000000,0,700.00,18,UPSRTC
666,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:20:00.000000,"09h 15m",06:35:00.000000,0,579.00,21,UPSRTC
667,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
668,"Delhi to Lucknow",https://redbus.in/bus-tickets/delhi-to-lucknow,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
669,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",20:40:00.000000,"08h 15m",04:55:00.000000,0,809.00,18,UPSRTC
670,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"Raj Kalpana Travels Pvt.ltd.","AC Seater/Sleeper (2+1)",22:30:00.000000,"07h 30m",06:00:00.000000,0,649.00,29,UPSRTC
671,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,"IntrCity SmartBus","VE AC Seater / Sleeper (2+1)",21:00:00.000000,"08h 15m",05:15:00.000000,0,759.00,20,UPSRTC
672,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
673,"Lucknow to Delhi",https://redbus.in/bus-tickets/lucknow-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,UPSRTC
674,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Zingbus Plus","Bharat Benz AC Semi Sleeper (2+2)",22:35:00.000000,"09h 35m",08:10:00.000000,0,471.00,30,HRTC
675,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Volvo AC Semi Sleeper (2+2)",23:25:00.000000,"08h 20m",07:45:00.000000,0,499.00,16,HRTC
676,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",23:30:00.000000,"08h 30m",08:00:00.000000,0,499.00,36,HRTC
677,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,"Ram Dalal Holidays",,23:30:00.000000,"08h 10m",07:40:00.000000,0,550.00,0,HRTC
678,"Delhi to Shimla",https://redbus.in/bus-tickets/delhi-to-shimla,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
679,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"RSRTC - 192348","Super Luxury Volvo AC Seater Pushback 2+2",16:30:00.000000,"09h 30m",02:00:00.000000,0,1117.00,25,HRTC
680,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",20:30:00.000000,"08h 00m",04:30:00.000000,0,499.00,28,HRTC
681,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Ram Dalal Holidays","Mercedes Multi-Axle Semi Sleeper (2+2)",22:00:00.000000,"08h 40m",06:40:00.000000,0,570.00,22,HRTC
682,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,"Zingbus Plus",,20:30:00.000000,"08h 40m",05:10:00.000000,0,467.00,0,HRTC
683,"Shimla to Delhi",https://redbus.in/bus-tickets/shimla-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
684,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,FlixBus,"Volvo AC Seater (2+2)",18:40:00.000000,"06h 30m",01:10:00.000000,0,809.00,9,HRTC
685,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Laxmi holidays","Volvo 9600 AC Semi Sleeper (2+2)",19:10:00.000000,"05h 50m",01:00:00.000000,0,712.00,4,HRTC
686,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)",19:35:00.000000,"04h 20m",23:55:00.000000,0,569.00,8,HRTC
687,"Kangra to Chandigarh",https://redbus.in/bus-tickets/kangra-to-chandigarh,"Northern Travels","Volvo AC Semi Sleeper (2+2)",19:45:00.000000,"05h 15m",01:00:00.000000,0,639.00,0,HRTC
688,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Laxmi holidays","Volvo AC Semi Sleeper (2+2)",18:15:00.000000,"07h 00m",01:15:00.000000,0,569.00,10,HRTC
689,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Ram Dalal Holidays","Volvo AC Semi Sleeper (2+2)",18:40:00.000000,"06h 40m",01:20:00.000000,0,740.00,8,HRTC
690,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Northern Travels","Volvo AC Semi Sleeper (2+2)",18:45:00.000000,"06h 15m",01:00:00.000000,0,639.00,8,HRTC
691,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,"Bedi Travels",,19:05:00.000000,"06h 40m",01:45:00.000000,0,0.00,0,HRTC
692,"Palampur to Chandigarh",https://redbus.in/bus-tickets/palampur-to-chandigarh,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,HRTC
693,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,35,PEPSU
694,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,48,PEPSU
695,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,33,PEPSU
696,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",20:00:00.000000,"07h 00m",03:00:00.000000,0,3300.00,49,PEPSU
697,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,6,PEPSU
698,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"Yolo Bus","VE AC Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,500.00,14,PEPSU
699,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:55:00.000000,"06h 50m",06:45:00.000000,0,570.00,28,PEPSU
700,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"New Navyug Travels","AC Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,608.00,25,PEPSU
701,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,599.00,13,PEPSU
702,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
703,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"RSRTC - 156675","Express Non AC Seater 2+3",22:30:00.000000,"06h 45m",05:15:00.000000,0,436.00,34,PEPSU
704,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,631.00,19,PEPSU
705,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:30:00.000000,"07h 00m",06:30:00.000000,0,593.00,19,PEPSU
706,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,570.00,24,PEPSU
707,"Delhi to Ludhiana",https://redbus.in/bus-tickets/delhi-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
708,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Yolo Bus","VE AC Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,500.00,14,PEPSU
709,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,599.00,13,PEPSU
710,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"Zingbus Plus","Bharat Benz AC Seater /Sleeper (2+1)",23:50:00.000000,"06h 50m",06:40:00.000000,0,720.00,19,PEPSU
711,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,"AdArmaan Tour & Travels","AC Seater / Sleeper (2+1)",22:50:00.000000,"07h 10m",06:00:00.000000,0,599.00,19,PEPSU
712,"Ludhiana to Delhi Airport",https://redbus.in/bus-tickets/ludhiana-to-delhi-airport,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
713,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Golden Temple Express Volvo","AC Seater / Sleeper (2+2)",23:13:00.000000,"06h 57m",06:10:00.000000,0,499.00,16,PEPSU
714,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Golden Temple Express Volvo","Volvo Multi-Axle AC Semi Sleeper (2+2)",22:50:00.000000,"07h 27m",06:17:00.000000,0,599.00,25,PEPSU
715,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"Zingbus Plus","Bharat Benz AC Seater /Sleeper (2+1)",22:30:00.000000,"07h 55m",06:25:00.000000,0,641.00,18,PEPSU
716,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,"AdBhawani Travels","AC Seater / Sleeper (2+2)",23:00:00.000000,"06h 40m",05:40:00.000000,0,500.00,30,PEPSU
717,"Delhi to Jalandhar",https://redbus.in/bus-tickets/delhi-to-jalandhar,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
718,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,48,PEPSU
719,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Volvo AC Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,33,PEPSU
720,"Delhi Airport to Patiala",https://redbus.in/bus-tickets/delhi-airport-to-patiala,"Indo Canadian Transport Company","Mercedes AC Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,35,PEPSU
721,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",21:05:00.000000,"07h 40m",04:45:00.000000,0,497.00,14,PEPSU
722,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:05:00.000000,"07h 40m",06:45:00.000000,0,570.00,28,PEPSU
723,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",21:00:00.000000,"07h 30m",04:30:00.000000,0,599.00,11,PEPSU
724,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:55:00.000000,"07h 35m",07:30:00.000000,0,551.00,11,PEPSU
725,"Jalandhar to Delhi",https://redbus.in/bus-tickets/jalandhar-to-delhi,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
726,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"RSRTC - 156675","Express Non AC Seater 2+3",22:30:00.000000,"06h 45m",05:15:00.000000,0,436.00,34,PEPSU
727,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:40:00.000000,"06h 50m",06:30:00.000000,0,660.00,21,PEPSU
728,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Sleeper (2+1)",23:30:00.000000,"07h 00m",06:30:00.000000,0,624.00,19,PEPSU
729,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,"Laxmi holidays","Bharat Benz AC Seater /Sleeper (2+1)",22:20:00.000000,"06h 40m",05:00:00.000000,0,664.00,19,PEPSU
730,"Delhi Airport to Ludhiana",https://redbus.in/bus-tickets/delhi-airport-to-ludhiana,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,PEPSU
731,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"M R Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",17:10:00.000000,"04h 45m",21:55:00.000000,0,485.00,23,RSRTC
732,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Raj Travel","AC Sleeper (2+1)",22:30:00.000000,"07h 00m",05:30:00.000000,0,550.00,0,RSRTC
733,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Shree Devnarayan Travels","Bharat Benz AC Seater (2+1)",17:00:00.000000,"04h 30m",21:30:00.000000,0,599.00,0,RSRTC
734,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"M R Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",17:10:00.000000,"04h 45m",21:55:00.000000,0,485.00,26,RSRTC
735,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Raj Travel","A/C Sleeper (2+1)",22:30:00.000000,"07h 00m",05:30:00.000000,0,550.00,18,RSRTC
736,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"Jakhar Travels","A/C Seater / Sleeper (2+1)",22:00:00.000000,"06h 30m",04:30:00.000000,0,457.00,0,RSRTC
737,"Udaipur to Jodhpur",https://redbus.in/bus-tickets/udaipur-to-jodhpur,"AdKalpana Travels",,22:00:00.000000,"06h 54m",04:54:00.000000,0,450.00,0,RSRTC
738,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"Sri KVR Travels","Non A/C Seater / Sleeper (2+1)",23:40:00.000000,"05h 20m",05:00:00.000000,0,400.00,14,TSRTC
739,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"Sri Venkateswara Travels","Non A/C Seater / Sleeper (2+1)",23:45:00.000000,"06h 15m",06:00:00.000000,0,450.00,26,TSRTC
740,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,"RRR Travels","A/C Sleeper (2+1)",23:50:00.000000,"05h 40m",05:30:00.000000,0,810.00,21,TSRTC
741,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
742,"Khammam to Hyderabad",https://redbus.in/bus-tickets/khammam-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
743,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric A/C Seater (2+2)",23:20:00.000000,"06h 25m",05:45:00.000000,0,550.00,22,TSRTC
744,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric A/C Seater (2+2)",22:35:00.000000,"06h 30m",05:05:00.000000,0,550.00,18,TSRTC
745,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric A/C Seater (2+2)",14:05:00.000000,"05h 55m",20:00:00.000000,0,399.00,0,TSRTC
746,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
747,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Siri Tours and Travels","A/C Seater / Sleeper (2+1)",18:30:00.000000,"06h 00m",00:30:00.000000,0,670.00,1,TSRTC
748,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Puri Jagannadh Tours And Travels","Non A/C Seater / Sleeper (2+1)",19:05:00.000000,"07h 25m",02:30:00.000000,0,666.00,12,TSRTC
749,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,"Sri Krishna Travels","Non A/C Seater / Sleeper (2+1)",19:30:00.000000,"04h 00m",23:30:00.000000,0,800.00,0,TSRTC
750,"Hyderabad to Khammam",https://redbus.in/bus-tickets/hyderabad-to-khammam,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
751,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Orange Tours And Travels","Volvo Multi-Axle A/C Semi Sleeper (2+2)",18:00:00.000000,"05h 15m",23:15:00.000000,0,990.00,3,TSRTC
752,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Sahara Tours and Travels","Non AC Seater (2+2)",22:00:00.000000,"06h 30m",04:30:00.000000,0,450.00,24,TSRTC
753,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Muskan Travels","NON A/C Semi Sleeper (2+2)",22:00:00.000000,"08h 00m",06:00:00.000000,0,420.00,8,TSRTC
754,"Hyderabad to Adilabad",https://redbus.in/bus-tickets/hyderabad-to-adilabad,"Sahara Tours and Travels","A/C Sleeper (2+1)",22:30:00.000000,"06h 15m",04:45:00.000000,0,650.00,0,TSRTC
755,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"BSR Tours And Travels","A/C Sleeper (2+1)",23:30:00.000000,"06h 30m",06:00:00.000000,0,780.00,11,TSRTC
756,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"BSR Tours And Travels","A/C Seater / Sleeper (2+1)",23:15:00.000000,"06h 45m",06:00:00.000000,0,580.00,22,TSRTC
757,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,"SAIRAJ TRAVELS","A/C Sleeper (2+1)",23:00:00.000000,"06h 30m",05:30:00.000000,0,700.00,18,TSRTC
758,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
759,"Kothagudem to Hyderabad",https://redbus.in/bus-tickets/kothagudem-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,TSRTC
760,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes A/C Semi Sleeper (2+2)",23:30:00.000000,"07h 00m",06:30:00.000000,0,3300.00,44,PEPSU
761,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Mercedes A/C Semi Sleeper (2+2)",19:30:00.000000,"07h 00m",02:30:00.000000,0,3300.00,45,PEPSU
762,"Delhi to Patiala",https://redbus.in/bus-tickets/delhi-to-patiala,"Indo Canadian Transport Company","Volvo A/C Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,32,PEPSU
763,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","A/C Semi Sleeper (2+2)",18:00:00.000000,"07h 00m",01:00:00.000000,0,3300.00,9,PEPSU
764,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","A/C Semi Sleeper (2+2)",20:00:00.000000,"07h 00m",03:00:00.000000,0,3300.00,15,PEPSU
765,"Patiala to Delhi",https://redbus.in/bus-tickets/patiala-to-delhi,"Indo Canadian Transport Company","Volvo A/C Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,3850.00,12,PEPSU
766,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"Yolo Bus","VE A/C Seater / Sleeper (2+1)",22:27:00.000000,"05h 51m",04:18:00.000000,0,830.00,10,PEPSU
767,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",22:15:00.000000,"06h 15m",04:30:00.000000,0,739.00,9,PEPSU
768,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)",22:35:00.000000,"06h 45m",05:20:00.000000,0,999.00,6,PEPSU
769,"Ludhiana to Delhi",https://redbus.in/bus-tickets/ludhiana-to-delhi,"AdArmaan Tour & Travels","A/C Seater / Sleeper (2+1)",22:50:00.000000,"07h 10m",06:00:00.000000,0,629.00,11,PEPSU
